x_over_L,ux,ux_block_sd,ux_naive_block_se,uy,uy_block_sd,uy_naive_block_se,T,T_block_sd,T_naive_block_se
-0.2825,-7.218224276001232e-05,4.78409816781651e-05,1.2786040177615943e-05,-3.10253304649599e-05,4.006594390011743e-05,1.0708073925138909e-05,0.4437601151337639,7.511172374422494e-05,2.007445257006449e-05
-0.27749999999999997,-7.365549732001419e-05,4.068219714793188e-05,1.0872774533482364e-05,-4.4507476158467486e-05,3.9399100137458974e-05,1.0529852432969254e-05,0.4451531196823455,7.483999978043541e-05,2.0001831286044738e-05
-0.27249999999999996,-7.901540937834634e-05,4.710444654641013e-05,1.258919288359098e-05,-6.662896390680255e-05,4.504265287604738e-05,1.2038155346682658e-05,0.44649157504533027,6.73896270628883e-05,1.8010635420842647e-05
-0.26749999999999996,-6.799972040089815e-05,3.689238796402675e-05,9.859905424380766e-06,-5.692734175664191e-05,5.3476289854544406e-05,1.429213963939432e-05,0.4478139918371178,6.942202318167122e-05,1.8553816131606564e-05
-0.2625,-5.634793384340893e-05,3.753172875874698e-05,1.0030776439182975e-05,-5.230301205894563e-05,5.2053421240136534e-05,1.3911862006429459e-05,0.4491100136344288,8.266076097099108e-05,2.2092017634533134e-05
-0.2575,-5.417011663091722e-05,4.436962584011085e-05,1.1858281305217622e-05,-5.563401805779582e-05,4.9625582516201914e-05,1.3262994813907617e-05,0.4503516151178917,8.29025214706072e-05,2.2156630845905908e-05
-0.2525,-6.541219196454587e-05,3.5538200166378546e-05,9.497983511798658e-06,-6.261136398621762e-05,4.769741706822143e-05,1.2747670921667729e-05,0.4515952512686433,7.374615688574457e-05,1.9709489475552582e-05
-0.2475,-6.786787625781839e-05,4.078893125807638e-05,1.0901300424314e-05,-7.500138285655575e-05,4.6771091243712716e-05,1.250009993139398e-05,0.4528320523133865,5.918956124979261e-05,1.5819075647871084e-05
-0.2425,-6.176857550760373e-05,4.380511131589111e-05,1.1707408452397052e-05,-6.179247408895529e-05,5.4170302494975525e-05,1.4477622319578858e-05,0.45398953050457136,7.2635226326303e-05,1.9412580794557762e-05
-0.2375,-5.186068277752271e-05,4.832489019756225e-05,1.2915370169482033e-05,-7.53101545267007e-05,4.252092721885514e-05,1.1364195815779036e-05,0.455154473607242,8.353299627505758e-05,2.2325132325137813e-05
-0.23249999999999998,-4.047519440567308e-05,3.4687005602253153e-05,9.2704921954814e-06,-8.665122795753803e-05,3.9789070495087376e-05,1.0634076395058055e-05,0.4562899191431039,5.99019241479763e-05,1.600946264073199e-05
-0.22749999999999998,-3.409157320817778e-05,4.790310032508543e-05,1.2802642084337793e-05,-7.762087667153592e-05,4.855695125585879e-05,1.2977391096121876e-05,0.4573745318526359,5.966449310892795e-05,1.594600652636737e-05
-0.22249999999999998,-4.453412645885983e-05,4.127493950730099e-05,1.1031191592581452e-05,-9.38595391739135e-05,6.345199790684094e-05,1.695825976240686e-05,0.458432499451348,6.50763223827547e-05,1.7392378739108322e-05
-0.21750000000000003,-5.049436611012325e-05,3.888599188530211e-05,1.0392718484262297e-05,-8.833026744438997e-05,4.166288923984196e-05,1.1134875519899945e-05,0.45947864665409843,8.05539050016472e-05,2.1528936691635685e-05
-0.21250000000000002,-6.211360589129321e-05,2.9515235824031992e-05,7.888278581668869e-06,-0.00010625573653249132,4.681129350102186e-05,1.2510844436610105e-05,0.46050303629526435,6.055860162900096e-05,1.6184967079846562e-05
-0.20750000000000002,-5.954261767631158e-05,4.04954393089914e-05,1.0822861401510249e-05,-8.565668531656511e-05,4.6572577041565735e-05,1.2447044779190922e-05,0.4614794454836899,6.835888295723356e-05,1.82696799548963e-05
