x_over_L,ux,ux_block_sd,ux_naive_block_se,uy,uy_block_sd,uy_naive_block_se,T,T_block_sd,T_naive_block_se
-0.22749999999999998,-4.087485056415657e-05,3.952311835026045e-05,1.0562997694542336e-05,-3.581274850390082e-05,3.4199985448236036e-05,9.140330584282405e-06,0.4552251349701356,7.884643406823022e-05,2.1072595889441297e-05
-0.22249999999999998,-4.241075727881425e-05,4.1093985487256274e-05,1.0982829596455257e-05,-6.43621553943054e-05,3.223896381621197e-05,8.616225507490524e-06,0.4562617442615826,7.590355152377353e-05,2.0286077445807405e-05
-0.21750000000000003,-3.1509226789073746e-05,4.6877598827964787e-05,1.2528565280634279e-05,-6.465484795771706e-05,5.031589371178864e-05,1.3447488241346175e-05,0.45727876766759834,7.764744927857124e-05,2.0752153725522933e-05
-0.21250000000000002,-3.664989768952325e-05,4.188353156315086e-05,1.1193844661245925e-05,-7.397534335826905e-05,5.75611035255923e-05,1.5383852014099428e-05,0.45830263664280635,8.452951399570528e-05,2.2591462888745852e-05
-0.20750000000000002,-3.519889976097762e-05,4.114559443717472e-05,1.0996622668504258e-05,-4.635541667425998e-05,4.597878158908124e-05,1.2288346269117966e-05,0.4592324975249808,6.98091419240239e-05,1.865727796745532e-05
-0.2025,-2.9253566867629005e-05,5.140590985529713e-05,1.3738807309564847e-05,-5.9752610049293125e-05,5.626741205058824e-05,1.5038098423838325e-05,0.46018427691447134,7.456126157889562e-05,1.9927335368132774e-05
-0.1975,-3.408322653195489e-05,5.268750531420809e-05,1.4081328103542714e-05,-6.155488107937806e-05,4.4804078302361346e-05,1.19743936098306e-05,0.4611267907590188,7.920055054772129e-05,2.1167237499531735e-05
-0.1925,-3.229352266881315e-05,5.023940367316787e-05,1.342704541863046e-05,-6.635018401954048e-05,4.6820282852764935e-05,1.2513246941920942e-05,0.4620357002736426,7.458088854371107e-05,1.9932580895124325e-05
-0.1875,-2.067073564441662e-05,5.452383514233371e-05,1.4572107893968396e-05,-5.2614198548194834e-05,4.9303112269691074e-05,1.3176811015345326e-05,0.46288177875071346,6.584916238728176e-05,1.7598928918517827e-05
-0.1825,-2.3108105096074658e-05,3.909633301548553e-05,1.0448934515940383e-05,-5.2159272643480085e-05,3.982356723002848e-05,1.0643296035280338e-05,0.4637356531022241,6.61296353414471e-05,1.7673888468570902e-05
-0.1775,-2.30138113615323e-05,4.2371374846920097e-05,1.1324226263124724e-05,-4.088918456696319e-05,4.1745083808332034e-05,1.1156842942353057e-05,0.46454188824529474,5.9039560903411854e-05,1.577898636901007e-05
-0.1725,-2.8698408246270836e-05,4.9234954441032396e-05,1.3158595069411952e-05,-5.34776042367255e-05,5.399589558251292e-05,1.4431010111555993e-05,0.46537523106889084,6.6346890877508e-05,1.7731952452950887e-05
-0.16749999999999998,-3.38987260249735e-05,5.168991623768912e-05,1.3814711208033984e-05,-5.344103526242654e-05,4.902673752245312e-05,1.3102946757165278e-05,0.4661639657472316,4.797089066990403e-05,1.2820759816083684e-05
-0.16249999999999998,-2.3605634247463884e-05,3.949485920986772e-05,1.05554451215856e-05,-7.151868686813683e-05,4.827037398481298e-05,1.2900800098758297e-05,0.466890901393435,5.3170738037998955e-05,1.4210477481435783e-05
-0.15749999999999997,-2.017469655106476e-05,4.4998214123144784e-05,1.202627859039287e-05,-7.692122635030569e-05,5.887661921310883e-05,1.5735438370500372e-05,0.4676349172154506,7.407120940611016e-05,1.9796363415832253e-05
-0.15250000000000002,-1.8115376312951163e-05,4.670463764813554e-05,1.2482339460910475e-05,-8.76327737434019e-05,4.402453836008237e-05,1.1766052796736782e-05,0.468329784503969,8.569887716277375e-05,2.290398834102322e-05
-0.14750000000000002,-2.6385967300540386e-05,5.278416271151677e-05,1.4107160879587452e-05,-6.997955049983741e-05,5.6605116196555725e-05,1.5128353653288572e-05,0.46899932755757723,5.224930254385374e-05,1.3964213486928346e-05
-0.14250000000000002,-3.330143626295268e-05,5.865980418453949e-05,1.5677492116699654e-05,-8.640218430998926e-05,4.4670475196477956e-05,1.193868667782885e-05,0.46966644439967553,7.774094090721374e-05,2.0777140414302338e-05
-0.1375,-2.4048755128241787e-05,5.098879953533149e-05,1.3627329887436341e-05,-6.974631874788581e-05,5.0539557942071855e-05,1.3507265021303056e-05,0.47029727767211715,9.654494299637443e-05,2.5802721365575253e-05
-0.1325,-7.1432856411251845e-06,4.362063405529751e-05,1.1658104830626204e-05,-8.432177851623013e-05,5.748086367102672e-05,1.536240701091736e-05,0.4708978045261508,6.730189667659918e-05,1.7987188488849565e-05
-0.1275,1.6596968058661311e-06,4.537039718903678e-05,1.2125748698801937e-05,-8.151212404243239e-05,4.960824755692058e-05,1.3258361851161586e-05,0.47148131083322037,6.38425266422032e-05,1.7062632957222266e-05
-0.1225,5.396357300094503e-06,5.1754627018690244e-05,1.383200589172947e-05,-8.551945855503058e-05,5.334616314952344e-05,1.4257361814604443e-05,0.4720534642008851,8.29438934676299e-05,2.2167687977210594e-05
-0.1175,-1.0450406247029303e-06,5.8360272979655147e-05,1.5597439034890738e-05,-8.322644503506199e-05,3.8552112894605576e-05,1.0303485570560276e-05,0.47258112123289725,6.801558761944038e-05,1.8177930416574947e-05
-0.11249999999999999,-1.9233024076029158e-05,5.6627041871031604e-05,1.5134213536278763e-05,-8.770358565125385e-05,4.5078065786865895e-05,1.2047619845207749e-05,0.47310250083348926,7.375544180500786e-05,1.9711970974605946e-05
-0.10749999999999998,-1.1959545403202715e-05,4.8395726531183115e-05,1.2934301975978066e-05,-9.918654095961827e-05,3.411137769140279e-05,9.116649165148078e-06,0.47358258802522546,6.626764849484426e-05,1.7710774035348076e-05
-0.10249999999999998,-2.0257462568585543e-07,4.315610464042119e-05,1.153395412230151e-05,-8.20530847066906e-05,3.611164883763879e-05,9.6512441158527e-06,0.4740441591052119,7.505914150257536e-05,2.0060399374858685e-05
-0.09749999999999998,-1.1647122104765728e-05,4.833430295812994e-05,1.2917885835561176e-05,-8.754722510117668e-05,3.7396350918083755e-05,9.994595189359898e-06,0.4745017927871269,6.6530483191624e-05,1.7781019562827105e-05
-0.09250000000000003,-1.809502894954727e-05,5.074386758422589e-05,1.3561869069999824e-05,-8.112947802349271e-05,4.044678164097122e-05,1.0809857092726613e-05,0.47493633640551514,5.6303010503602904e-05,1.5047612510601185e-05
