x_over_L,ux,ux_block_sd,ux_naive_block_se,uy,uy_block_sd,uy_naive_block_se,T,T_block_sd,T_naive_block_se
-0.4175,-0.00013315111560237736,4.7302369706611444e-05,1.2642090073189615e-05,0.0003192252233157959,5.33573139380491e-05,1.4260341988194114e-05,0.669594114577605,8.229409115675465e-05,2.1994021004608514e-05
-0.4125,-0.0001431963215817428,5.374620388623108e-05,1.4364277198712487e-05,0.00031446686896276254,4.85882154816524e-05,1.2985746811934906e-05,0.6712432197495062,8.423762502195127e-05,2.251345227911981e-05
-0.4075,-0.00015023204239905818,4.67289336811408e-05,1.2488832848865007e-05,0.0003039994423237176,5.006133423747036e-05,1.3379454360099302e-05,0.672857085584887,9.591770341882842e-05,2.5635084537103677e-05
-0.40249999999999997,-0.00015026601868787728,4.715284353956193e-05,1.2602127524085557e-05,0.00026650673797834696,4.63461665504847e-05,1.2386534030162603e-05,0.6744727361870244,6.184011790041059e-05,1.6527466710074483e-05
-0.3975,-0.00016124006280497034,4.970718284920697e-05,1.3284803420247018e-05,0.0002533146817188253,3.961655828285829e-05,1.0587970566972649e-05,0.6760213448963311,6.843382940675623e-05,1.828971023607266e-05
-0.3925,-0.00015887241672182584,5.444215034868338e-05,1.4550276714572049e-05,0.00024676464156318844,6.396983793001929e-05,1.7096658330113466e-05,0.6775671045821083,7.107568794076643e-05,1.8995776628829162e-05
-0.3875,-0.00015190383892099655,6.231852223057772e-05,1.665532564549123e-05,0.00022197407539780917,4.587041655887355e-05,1.225938449656478e-05,0.6790951033170038,7.824653123508288e-05,2.0912265113227557e-05
-0.3825,-0.00015307303660343704,5.10880726645753e-05,1.3653861747246576e-05,0.0002042444086717213,4.406607854149657e-05,1.1777154877210807e-05,0.6805833522836064,7.673765161846381e-05,2.05090000729936e-05
-0.3775,-0.00015103557331740776,5.3473458198102576e-05,1.4291382847377006e-05,0.00019032041479835618,5.331954664201187e-05,1.4250248253751529e-05,0.6820667662356812,4.819982062330434e-05,1.2881943919740403e-05
-0.3725,-0.00015234116383905686,6.088649878843368e-05,1.627260128189611e-05,0.00018172555479292675,6.482651879901211e-05,1.7325615923083106e-05,0.6835468671590744,7.89124629376625e-05,2.109024284708784e-05
-0.3675,-0.0001531890375581068,4.982992059285804e-05,1.3317606462044732e-05,0.00015648313281209993,6.170454598264799e-05,1.6491233590964797e-05,0.68499606322719,6.992778794518639e-05,1.8688987450419173e-05
-0.3625,-0.00015808211322816194,5.0061895858015206e-05,1.3379604459503597e-05,0.0001448087941560003,4.885580679309424e-05,1.3057263598155826e-05,0.6864257328259082,8.908024148005368e-05,2.3807695967817808e-05
-0.35750000000000004,-0.00015111439669859296,5.229899255756692e-05,1.3977493701703975e-05,0.00011037564639822901,5.034958784934815e-05,1.34564933783955e-05,0.6877961926658562,6.344252010730414e-05,1.6955726713932062e-05
-0.35250000000000004,-0.00016876885119122256,5.593887789121204e-05,1.495029397639279e-05,9.358516896028444e-05,4.330877097880429e-05,1.1574755917495999e-05,0.6891793082482149,8.016621004066577e-05,2.14253208548806e-05
-0.34750000000000003,-0.00015328141797541368,5.16964650178832e-05,1.3816461443161669e-05,9.787524292500748e-05,4.780975101087475e-05,1.2777693430690174e-05,0.6905211583900205,6.827590734002514e-05,1.824750378839273e-05
-0.3425,-0.00016204164459282893,4.904741819868334e-05,1.3108473900378155e-05,8.840272995842493e-05,5.3573487029629486e-05,1.4318116677117936e-05,0.6918553460753731,6.284228233331922e-05,1.6795306421014103e-05
-0.3375,-0.00015863614347563288,5.647300580095294e-05,1.509304566489023e-05,6.676046612262812e-05,6.313488886713141e-05,1.6873508806632436e-05,0.6931534720845602,7.146515463270854e-05,1.9099865980601133e-05
-0.3325,-0.00014904582204613198,6.1028357354062776e-05,1.6310514578322056e-05,4.7033438561786464e-05,4.6399978821514985e-05,1.2400915964548285e-05,0.6944059488176991,7.316371647411364e-05,1.9553825727800118e-05
-0.3275,-0.00015179914561125202,5.4793351328949855e-05,1.4644139124718928e-05,4.2737707652002705e-05,4.57413024446426e-05,1.2224877298046995e-05,0.6956603540518823,8.696376925083156e-05,2.3242044971362746e-05
-0.3225,-0.00015333136906432206,5.2848088660920896e-05,1.4124245808215632e-05,2.9019050874229886e-05,5.2917906876684515e-05,1.4142905511268728e-05,0.6969026521333995,8.318586553603184e-05,2.2232357732719817e-05
-0.3175,-0.0001650749715201229,4.782993332148716e-05,1.2783087380089109e-05,2.041997214399493e-05,5.314701338503283e-05,1.4204136801220117e-05,0.6981206781702838,7.568889897826903e-05,2.0228709139916212e-05
-0.3125,-0.00016221486002336629,4.819901873082714e-05,1.2881729604961067e-05,1.6046233946092172e-06,5.679734058354555e-05,1.5179727781681327e-05,0.6993331098165616,5.010637450301096e-05,1.3391491877403745e-05
-0.3075,-0.00015436789319012994,4.5986706782841946e-05,1.2290464366244851e-05,1.666454365185273e-06,4.783771225990291e-05,1.278516638883086e-05,0.7004726584520191,7.559474122134177e-05,2.0203544420864147e-05
-0.3025,-0.00014171837871908988,3.552188789272e-05,9.493623873282257e-06,2.3926718657065634e-06,6.109419143007346e-05,1.632810947523683e-05,0.70161174384804,9.049204842359917e-05,2.4185017244890357e-05
-0.2975,-0.000138121993020922,5.967908800188047e-05,1.594990717558344e-05,-4.3137009692765894e-05,6.543830916035063e-05,1.7489123774844488e-05,0.7027023098656462,7.349035600761334e-05,1.9641123815180938e-05
-0.2925,-0.0001449743730823517,5.191095261824849e-05,1.387378566561011e-05,-4.713961599897979e-05,5.147879164280106e-05,1.3758285786605944e-05,0.7038153155976844,7.542622307397557e-05,2.015850605151427e-05
-0.2875,-0.00013281582244096775,5.300522632277871e-05,1.4166242614874967e-05,-5.569001314183166e-05,4.99553353365727e-05,1.3351124962204038e-05,0.7049015135238907,6.724616321854588e-05,1.7972293095634165e-05
-0.2825,-0.00013364798082467097,6.104187393503815e-05,1.631412703653994e-05,-6.216498348367703e-05,4.797593546655791e-05,1.2822108094702596e-05,0.7059262579560895,8.310418472051636e-05,2.2210527616524725e-05
-0.27749999999999997,-0.00011916929221673694,5.406194683978087e-05,1.4448663052603304e-05,-5.888397943292537e-05,5.872476043456993e-05,1.5694852404752762e-05,0.7069593839393113,6.573441896029046e-05,1.7568262447718843e-05
-0.27249999999999996,-0.000126169085132188,4.109140070347135e-05,1.0982138783930822e-05,-4.7901745143841365e-05,5.645546766960224e-05,1.5088358402124617e-05,0.7079623350794986,7.560337285882124e-05,2.0205851323016643e-05
-0.26749999999999996,-0.00013375102211709926,5.659703142699507e-05,1.5126192907735213e-05,-7.634804705323596e-05,4.1083544925197725e-05,1.0980039238873223e-05,0.7089326269653373,7.260521502971406e-05,1.9404559938160003e-05
-0.2625,-0.00013197917933618913,5.878288242157252e-05,1.5710386159181492e-05,-6.519354193367644e-05,3.7219298261180135e-05,9.947275876391941e-06,0.7098785640574152,6.743106301437316e-05,1.802170964469632e-05
-0.2575,-0.0001219494830389765,5.6645348323623163e-05,1.5139106141533393e-05,-8.187464358981622e-05,5.388062857355026e-05,1.4400203707589101e-05,0.7108295412838598,3.8707598679345316e-05,1.0345040894489546e-05
-0.2525,-0.00011675268097760484,4.80630671605607e-05,1.2845395019451716e-05,-8.863170547447495e-05,5.699296783083553e-05,1.5232011362743956e-05,0.7117480223284762,6.853394604970445e-05,1.8316467534403105e-05
-0.2475,-0.00010956895106091578,4.829754353852231e-05,1.2908061467424862e-05,-0.00011573790703801752,7.140943229431773e-05,1.908497355924054e-05,0.712615999597872,7.046406856931516e-05,1.88323144760374e-05
-0.2425,-0.00010742874142762321,6.066036298574669e-05,1.6212163946429122e-05,-0.00013814850576051059,6.226456306106712e-05,1.664090445083526e-05,0.7134831936826573,7.383571111023541e-05,1.9733423848808507e-05
-0.2375,-0.00010395558467909003,5.201374406451914e-05,1.3901257835198378e-05,-0.00013168573908222113,6.054263261873259e-05,1.6180699182330127e-05,0.7143331967561539,8.072946270680445e-05,2.1575856461943307e-05
-0.23249999999999998,-9.22952678262268e-05,5.031530638065809e-05,1.3447331270498814e-05,-0.000145902697778631,4.722633159104128e-05,1.2621768031989654e-05,0.7151454284296499,6.896974514582747e-05,1.8432939742057255e-05
-0.22749999999999998,-8.064077663600045e-05,5.727705529181253e-05,1.5307936930376417e-05,-0.00014894576810350042,6.300869256754013e-05,1.683978142687892e-05,0.7159694323093901,5.9253275721945665e-05,1.5836104056826502e-05
-0.22249999999999998,-8.456614218099013e-05,5.524470374016119e-05,1.4764768130679437e-05,-0.00017563299047993502,7.016751141439019e-05,1.8753056242514133e-05,0.7167311184600884,7.304053072337771e-05,1.9520902951072517e-05
-0.21750000000000003,-8.599092085225759e-05,6.304927796982085e-05,1.685062833189598e-05,-0.00018658684645876558,4.9667598790208685e-05,1.3274224135479201e-05,0.7175019341543456,5.657873404619537e-05,1.5121302727018942e-05
-0.21250000000000002,-8.027330432529829e-05,6.113410251668877e-05,1.633877616181171e-05,-0.00019334647449278244,5.13368749893751e-05,1.3720356965563268e-05,0.7182613646312529,6.18287873654982e-05,1.6524438497242263e-05
-0.20750000000000002,-7.061361284107081e-05,4.912559148500383e-05,1.3129366589964543e-05,-0.0001740275113987635,5.744507952161386e-05,1.5352843294704498e-05,0.718989780992376,5.2436400065872436e-05,1.4014217403021799e-05
-0.2025,-6.602061314340581e-05,5.247406317142683e-05,1.4024283291386545e-05,-0.00018977438604685117,4.3912223637267155e-05,1.1736035424432136e-05,0.7197020976503854,7.063466795744396e-05,1.8877909080378198e-05
-0.1975,-7.373367425809605e-05,5.8744745150456426e-05,1.5700193544739855e-05,-0.00018556577911282135,5.521762852862434e-05,1.4757531976019055e-05,0.7203684596180758,6.804609885193837e-05,1.8186084886464647e-05
-0.1925,-8.110184018753438e-05,6.042809251298635e-05,1.6150087051419607e-05,-0.00015850642663685718,5.434433734460484e-05,1.4524135089626832e-05,0.7210303351613405,6.270682565052419e-05,1.6759104099744965e-05
-0.1875,-7.892108191428707e-05,5.3646729724134804e-05,1.4337691610612439e-05,-0.00018125048207815115,4.109909634065772e-05,1.0984195529482559e-05,0.7216573139781638,6.106059788472915e-05,1.6319131222587867e-05
-0.1825,-7.741396197962496e-05,4.25714055769998e-05,1.1377686724466476e-05,-0.00017092372845815167,4.542261397507506e-05,1.2139704221887205e-05,0.7223105357872608,6.61890838469689e-05,1.7689776749986498e-05
-0.1775,-6.92035308348072e-05,5.160400557698816e-05,1.379175061816153e-05,-0.00016569530175916103,4.817327230819752e-05,1.2874848584074271e-05,0.7229295731305365,8.009062521716832e-05,2.140511996108294e-05
-0.1725,-6.400833256057802e-05,4.8994729158441815e-05,1.309439216204803e-05,-0.00016333095601066722,6.05868730453054e-05,1.6192522933678714e-05,0.7235548702753979,7.521330898027228e-05,2.0101602366410467e-05
-0.16749999999999998,-4.6850331532129536e-05,5.561555734382611e-05,1.486388292536262e-05,-0.0001939918569019561,4.903307009676255e-05,1.3104639208839719e-05,0.7240939793193637,5.105034404355987e-05,1.3643778349138347e-05
-0.16249999999999998,-5.737607976146004e-05,4.528674431898526e-05,1.2103391528862428e-05,-0.0002248741546171857,4.666538363319916e-05,1.247184838412853e-05,0.7246162282554245,5.679376558568215e-05,1.5178772323312518e-05
-0.15749999999999997,-6.965973347757458e-05,4.622278084925642e-05,1.2353557814418098e-05,-0.00021628550516363145,5.547897981884471e-05,1.4827381046418767e-05,0.7251554795557664,7.021847923007195e-05,1.876667796423081e-05
-0.15250000000000002,-5.762113598130768e-05,4.870164770917409e-05,1.3016062849935246e-05,-0.00020130961916825637,6.460817943173636e-05,1.726726227262661e-05,0.725708222600457,7.00835694915272e-05,1.873062181996126e-05
-0.14750000000000002,-4.814592106275164e-05,4.73640201251303e-05,1.2658566840607387e-05,-0.0002422331020198474,5.9850150797840135e-05,1.5995625630876632e-05,0.7262036146254108,7.983083652000997e-05,2.1335688511245587e-05
-0.14250000000000002,-4.976372604505989e-05,5.1418031458522746e-05,1.3742046944296894e-05,-0.0002313728482411225,6.887785159883244e-05,1.8408380158563623e-05,0.7266789790648944,7.458301614630042e-05,1.9933149520834652e-05
-0.1375,-4.182032899224977e-05,4.8699712634282344e-05,1.3015545679416485e-05,-0.0002305481764678753,5.6832410331957886e-05,1.5189100566195562e-05,0.7271299052181932,5.717759345257355e-05,1.528135463569851e-05
-0.1325,-4.32692750453624e-05,4.081123494025154e-05,1.0907261334111353e-05,-0.0002429617895329112,4.540987857893722e-05,1.213630054409916e-05,0.7275794780592917,7.385007508900574e-05,1.973726278361347e-05
-0.1275,-4.4297482516846045e-05,3.971581721714924e-05,1.0614498633022151e-05,-0.0002489455454892658,4.3925221502825505e-05,1.1739509250123474e-05,0.7280108588481708,6.943024014029983e-05,1.8556012206174392e-05
-0.1225,-4.33769567250225e-05,4.348407816745376e-05,1.162160873445063e-05,-0.00023314803946980462,4.842919142199999e-05,1.2943245844258248e-05,0.72839838950503,6.692056777749726e-05,1.788527405369849e-05
-0.1175,-3.5982678090423325e-05,3.7928118776598874e-05,1.0136716127635757e-05,-0.00023403342474212903,4.836939468913447e-05,1.2927264495170303e-05,0.7287739509562723,8.015643874228667e-05,2.1422709365540703e-05
-0.11249999999999999,-4.003540964714941e-05,4.3982854160773626e-05,1.17549122258614e-05,-0.00023272462336143928,5.353287585150502e-05,1.4307262883216864e-05,0.7291611379586835,7.458299530396674e-05,1.9933143950486666e-05
-0.10749999999999998,-4.5422228430045726e-05,4.8448017279250135e-05,1.2948277266246987e-05,-0.00024747297165532254,5.257329352621514e-05,1.4050803719242678e-05,0.7295245886349631,6.754105788003563e-05,1.805110700909726e-05
-0.10249999999999998,-4.163365869436156e-05,5.908517400520381e-05,1.5791176983242462e-05,-0.00025931888252653126,5.801942968569618e-05,1.5506344832849744e-05,0.7298684222203156,5.740563947209577e-05,1.5342302498089206e-05
-0.09749999999999998,-4.2320986613120555e-05,4.716404791309039e-05,1.2605122018869627e-05,-0.00024242123767286678,6.341606105015426e-05,1.6948655233458353e-05,0.7302198342398541,6.276835062431668e-05,1.6775547340649374e-05
-0.09250000000000003,-3.553848218168614e-05,4.284524318546246e-05,1.1450872903786536e-05,-0.0002573045819913112,5.457995723386176e-05,1.4587107153848907e-05,0.7305273664007905,9.024422125588803e-05,2.4118782648268244e-05
-0.08750000000000002,-3.7835869605315375e-05,5.5420033034849244e-05,1.4811626855721395e-05,-0.00025348317303141215,5.7452843859033315e-05,1.535491840116585e-05,0.7308225677396654,8.246467025546501e-05,2.2039610186374142e-05
-0.08250000000000002,-4.58952642415219e-05,6.110742598573514e-05,1.6331646559019126e-05,-0.00025767494614068343,5.564414321885115e-05,1.4871522821822965e-05,0.7310691681920813,7.647988804832114e-05,2.044010986111749e-05
-0.07750000000000001,-3.461341426844889e-05,5.2869367823520975e-05,1.4129932903638984e-05,-0.0002608774103512793,6.5184052899993e-05,1.74211709309373e-05,0.7313397890578334,9.010148441963709e-05,2.4080634624145163e-05
-0.07250000000000001,-3.537091111885464e-05,5.196691377944391e-05,1.3888741915050059e-05,-0.0002471269698035423,6.445067500629478e-05,1.7225167444276393e-05,0.7315990373770781,8.81440259697715e-05,2.355748184784212e-05
-0.0675,-2.8163412963083456e-05,5.6858181714803256e-05,1.5195988257980617e-05,-0.0002587586756790422,4.6086927296816596e-05,1.2317249425274814e-05,0.7318113383442728,9.16307087723202e-05,2.448933702380598e-05
-0.0625,-3.225069696380814e-05,6.20947508618043e-05,1.65955202315684e-05,-0.00026925928177199066,5.9716451578372646e-05,1.595989301143903e-05,0.7320084437987358,8.429107790054917e-05,2.252773816183768e-05
-0.057499999999999996,-2.6063806193985462e-05,5.8197574291172924e-05,1.555395598134946e-05,-0.00023555902189341838,6.448343082481057e-05,1.7233921805012783e-05,0.7321969361600438,8.320122678712554e-05,2.2236463199764442e-05
-0.05249999999999999,-2.1617908376382502e-05,6.183466905298418e-05,1.6526010444344307e-05,-0.00022842533298564674,6.297276294563693e-05,1.6830178831507626e-05,0.7323739617420735,6.181517914913031e-05,1.6520801548435567e-05
-0.04749999999999999,-3.1136880489943916e-05,4.3592708902757234e-05,1.1650641519677697e-05,-0.0002558403888586578,4.876319603451394e-05,1.3032512331803204e-05,0.7325501902343736,6.399966191180119e-05,1.710462912452327e-05
-0.04249999999999998,-1.622088621690096e-05,5.958408129152693e-05,1.5924515564184337e-05,-0.00024433154222319807,5.946444204524916e-05,1.5892540630642674e-05,0.7326982919985545,5.99298053030474e-05,1.6016914192862244e-05
-0.03749999999999998,-1.75484956762803e-05,5.3488647095670444e-05,1.4295442251004275e-05,-0.00025578083387171446,5.1636776733221746e-05,1.3800509078075424e-05,0.7328237348215088,6.604933054706177e-05,1.765242610949196e-05
-0.03249999999999997,-1.3198749821325384e-05,5.224252828858123e-05,1.3962402991051182e-05,-0.0002520872963193772,6.5488961360195e-05,1.750266114468049e-05,0.732940907528044,6.157153897614964e-05,1.6455685973224998e-05
-0.027500000000000024,-2.999013675024374e-05,5.413983043944577e-05,1.4469478320174354e-05,-0.00024891849524563323,5.2853182014192174e-05,1.4125607064136411e-05,0.7330341781375022,8.519882908060767e-05,2.2770344869567583e-05
-0.02250000000000002,-2.628100075578198e-05,6.365219542468408e-05,1.7011764799653404e-05,-0.00025700091092991794,5.482822428279382e-05,1.465345931367242e-05,0.7331054245265433,7.530189889501814e-05,2.0125279017046366e-05
-0.017500000000000016,-1.7234029148397605e-05,6.420755230115697e-05,1.716019016816416e-05,-0.00024303943720950755,7.845536697838288e-05,2.096807881333762e-05,0.7331798211754968,8.466965197881557e-05,2.262891634015101e-05
-0.012500000000000011,-6.4012328576423295e-06,5.1831020550616146e-05,1.3852422921946062e-05,-0.0002506440210866245,4.402030767149027e-05,1.1764922097649512e-05,0.7332103981058593,6.906843606267879e-05,1.8459315999060412e-05
-0.007500000000000007,-1.0701851757047087e-05,3.538272035606383e-05,9.456429784601638e-06,-0.0002670062670280364,5.2345323496929495e-05,1.3989876166096987e-05,0.7332869374664951,6.717028859268616e-05,1.7952014748897257e-05
-0.0025000000000000022,2.1202138828667538e-06,3.428479727745512e-05,9.162997499088362e-06,-0.0002687479460665729,7.504222847824987e-05,2.0055879178972964e-05,0.7332904210690855,8.05571018536089e-05,2.1529791086261182e-05
0.0024999999999999467,-2.1202138828667538e-06,3.428479727745512e-05,9.162997499088362e-06,-0.0002687479460665729,7.504222847824987e-05,2.0055879178972964e-05,0.7332904210690855,8.05571018536089e-05,2.1529791086261182e-05
0.007499999999999951,1.0701851757047087e-05,3.538272035606383e-05,9.456429784601638e-06,-0.0002670062670280364,5.2345323496929495e-05,1.3989876166096987e-05,0.7332869374664951,6.717028859268616e-05,1.7952014748897257e-05
0.012499999999999956,6.4012328576423295e-06,5.1831020550616146e-05,1.3852422921946062e-05,-0.0002506440210866245,4.402030767149027e-05,1.1764922097649512e-05,0.7332103981058593,6.906843606267879e-05,1.8459315999060412e-05
0.01749999999999996,1.7234029148397605e-05,6.420755230115697e-05,1.716019016816416e-05,-0.00024303943720950755,7.845536697838288e-05,2.096807881333762e-05,0.7331798211754968,8.466965197881557e-05,2.262891634015101e-05
0.022499999999999964,2.628100075578198e-05,6.365219542468408e-05,1.7011764799653404e-05,-0.00025700091092991794,5.482822428279382e-05,1.465345931367242e-05,0.7331054245265433,7.530189889501814e-05,2.0125279017046366e-05
0.02749999999999997,2.999013675024374e-05,5.413983043944577e-05,1.4469478320174354e-05,-0.00024891849524563323,5.2853182014192174e-05,1.4125607064136411e-05,0.7330341781375022,8.519882908060767e-05,2.2770344869567583e-05
0.03249999999999997,1.3198749821325384e-05,5.224252828858123e-05,1.3962402991051182e-05,-0.0002520872963193772,6.5488961360195e-05,1.750266114468049e-05,0.732940907528044,6.157153897614964e-05,1.6455685973224998e-05
0.03749999999999998,1.75484956762803e-05,5.3488647095670444e-05,1.4295442251004275e-05,-0.00025578083387171446,5.1636776733221746e-05,1.3800509078075424e-05,0.7328237348215088,6.604933054706177e-05,1.765242610949196e-05
0.04249999999999998,1.622088621690096e-05,5.958408129152693e-05,1.5924515564184337e-05,-0.00024433154222319807,5.946444204524916e-05,1.5892540630642674e-05,0.7326982919985545,5.99298053030474e-05,1.6016914192862244e-05
0.04749999999999999,3.1136880489943916e-05,4.3592708902757234e-05,1.1650641519677697e-05,-0.0002558403888586578,4.876319603451394e-05,1.3032512331803204e-05,0.7325501902343736,6.399966191180119e-05,1.710462912452327e-05
0.05249999999999999,2.1617908376382502e-05,6.183466905298418e-05,1.6526010444344307e-05,-0.00022842533298564674,6.297276294563693e-05,1.6830178831507626e-05,0.7323739617420735,6.181517914913031e-05,1.6520801548435567e-05
0.057499999999999996,2.6063806193985462e-05,5.8197574291172924e-05,1.555395598134946e-05,-0.00023555902189341838,6.448343082481057e-05,1.7233921805012783e-05,0.7321969361600438,8.320122678712554e-05,2.2236463199764442e-05
0.0625,3.225069696380814e-05,6.20947508618043e-05,1.65955202315684e-05,-0.00026925928177199066,5.9716451578372646e-05,1.595989301143903e-05,0.7320084437987358,8.429107790054917e-05,2.252773816183768e-05
0.0675,2.8163412963083456e-05,5.6858181714803256e-05,1.5195988257980617e-05,-0.0002587586756790422,4.6086927296816596e-05,1.2317249425274814e-05,0.7318113383442728,9.16307087723202e-05,2.448933702380598e-05
0.07250000000000001,3.537091111885464e-05,5.196691377944391e-05,1.3888741915050059e-05,-0.0002471269698035423,6.445067500629478e-05,1.7225167444276393e-05,0.7315990373770781,8.81440259697715e-05,2.355748184784212e-05
0.07750000000000001,3.461341426844889e-05,5.2869367823520975e-05,1.4129932903638984e-05,-0.0002608774103512793,6.5184052899993e-05,1.74211709309373e-05,0.7313397890578334,9.010148441963709e-05,2.4080634624145163e-05
0.08250000000000002,4.58952642415219e-05,6.110742598573514e-05,1.6331646559019126e-05,-0.00025767494614068343,5.564414321885115e-05,1.4871522821822965e-05,0.7310691681920813,7.647988804832114e-05,2.044010986111749e-05
0.08750000000000002,3.7835869605315375e-05,5.5420033034849244e-05,1.4811626855721395e-05,-0.00025348317303141215,5.7452843859033315e-05,1.535491840116585e-05,0.7308225677396654,8.246467025546501e-05,2.2039610186374142e-05
0.09250000000000003,3.553848218168614e-05,4.284524318546246e-05,1.1450872903786536e-05,-0.0002573045819913112,5.457995723386176e-05,1.4587107153848907e-05,0.7305273664007905,9.024422125588803e-05,2.4118782648268244e-05
0.09750000000000003,4.2320986613120555e-05,4.716404791309039e-05,1.2605122018869627e-05,-0.00024242123767286678,6.341606105015426e-05,1.6948655233458353e-05,0.7302198342398541,6.276835062431668e-05,1.6775547340649374e-05
0.10250000000000004,4.163365869436156e-05,5.908517400520381e-05,1.5791176983242462e-05,-0.00025931888252653126,5.801942968569618e-05,1.5506344832849744e-05,0.7298684222203156,5.740563947209577e-05,1.5342302498089206e-05
0.10750000000000004,4.5422228430045726e-05,4.8448017279250135e-05,1.2948277266246987e-05,-0.00024747297165532254,5.257329352621514e-05,1.4050803719242678e-05,0.7295245886349631,6.754105788003563e-05,1.805110700909726e-05
0.11250000000000004,4.003540964714941e-05,4.3982854160773626e-05,1.17549122258614e-05,-0.00023272462336143928,5.353287585150502e-05,1.4307262883216864e-05,0.7291611379586835,7.458299530396674e-05,1.9933143950486666e-05
0.11750000000000005,3.5982678090423325e-05,3.7928118776598874e-05,1.0136716127635757e-05,-0.00023403342474212903,4.836939468913447e-05,1.2927264495170303e-05,0.7287739509562723,8.015643874228667e-05,2.1422709365540703e-05
0.12250000000000005,4.33769567250225e-05,4.348407816745376e-05,1.162160873445063e-05,-0.00023314803946980462,4.842919142199999e-05,1.2943245844258248e-05,0.72839838950503,6.692056777749726e-05,1.788527405369849e-05
0.12749999999999995,4.4297482516846045e-05,3.971581721714924e-05,1.0614498633022151e-05,-0.0002489455454892658,4.3925221502825505e-05,1.1739509250123474e-05,0.7280108588481708,6.943024014029983e-05,1.8556012206174392e-05
0.13249999999999995,4.32692750453624e-05,4.081123494025154e-05,1.0907261334111353e-05,-0.0002429617895329112,4.540987857893722e-05,1.213630054409916e-05,0.7275794780592917,7.385007508900574e-05,1.973726278361347e-05
0.13749999999999996,4.182032899224977e-05,4.8699712634282344e-05,1.3015545679416485e-05,-0.0002305481764678753,5.6832410331957886e-05,1.5189100566195562e-05,0.7271299052181932,5.717759345257355e-05,1.528135463569851e-05
